example_id,gold_answer,k0_answer,k0_correct,k0_new_anchor,k10_answer,k10_correct,k10_new_anchor,k1_answer,k1_correct,k1_new_anchor,k2_answer,k2_correct,k2_new_anchor,k3_answer,k3_correct,k3_new_anchor,k4_answer,k4_correct,k4_new_anchor,k5_answer,k5_correct,k5_new_anchor,k6_answer,k6_correct,k6_new_anchor,k7_answer,k7_correct,k7_new_anchor,k8_answer,k8_correct,k8_new_anchor,k9_answer,k9_correct,k9_new_anchor,policy
860,3,3,True,[],3,True,"[""3""]",3,True,"["" <<""]",3,True,"["" *""]",3,True,"[""####""]",3,True,"["" with""]",3,True,"["" of""]",3,True,"["" children""]",3,True,"["" gave""]",3,True,"["" total""]",3,True,"[""3""]",greedy_ig
860,3,3,True,[],3,True,"[""2""]",3,True,"[""Her""]",3,True,"["" three""]",3,True,"["" daughters""]",3,True,"["" received""]",3,True,"["" a""]",3,True,"["" total""]",3,True,"["" of""]",3,True,"[""3""]",3,True,"["" *""]",prefix
861,30,36,False,[],36,False,"[""1""]",30,True,"["" Claire""]",30,True,"["" badges""]",12,False,"["" year""]",12,False,"["" =""]",12,False,"["" earns""]",12,False,"[""6""]",12,False,"[""3""]",36,False,"[""6""]",36,False,"[""1""]",greedy_ig
861,30,36,False,[],18,False,"[""2""]",30,True,"[""Claire""]",30,True,"["" earns""]",30,True,"[""1""]",36,False,"["" badge""]",30,True,"["" every""]",30,True,"["" month""]",30,True,"["" so""]",30,True,"["" over""]",30,True,"[""1""]",prefix
862,40,40,True,[],40,True,"[""0""]",40,True,"["" baked""]",40,True,"["" bread""]",40,True,"[""0""]",40,True,"[""1""]",40,True,"[""From""]",40,True,"[""5""]",40,True,"["" bread""]",40,True,"[""0""]",40,True,"[""8""]",greedy_ig
862,40,40,True,[],24,False,"[""6""]",40,True,"[""From""]",40,True,"[""1""]",40,True,"[""pm""]",40,True,"["" -""]",40,True,"[""6""]",40,True,"[""pm""]",40,True,"["",""]",40,True,"["" there""]",40,True,"["" are""]",prefix
863,110,110,True,[],110,True,"[""-""]",110,True,"[""+""]",110,True,"[""<<""]",110,True,"[""4""]",110,True,"[""1""]",110,True,"["" has""]",11,False,"[""####""]",110,True,"[""0""]",110,True,"["".""]",110,True,"[""=""]",greedy_ig
863,110,110,True,[],110,True,"[""=""]",110,True,"[""G""]",110,True,"[""ret""]",110,True,"[""chen""]",110,True,"["" has""]",110,True,"[""7""]",110,True,"[""0""]",110,True,"[""-""]",110,True,"[""3""]",110,True,"[""0""]",prefix
864,80,80,True,[],80,True,"[""0""]",80,True,"[""If""]",80,True,"[""+""]",80,True,"[""-""]",80,True,"[""0""]",80,True,"["" is""]",80,True,"[""5""]",80,True,"[""2""]",80,True,"[""5""]",80,True,"[""5""]",greedy_ig
864,80,80,True,[],80,True,"["" the""]",80,True,"[""The""]",80,True,"["" total""]",80,True,"["" number""]",80,True,"["" of""]",80,True,"["" bur""]",80,True,"[""rit""]",80,True,"[""os""]",80,True,"["" eaten""]",80,True,"["" by""]",prefix
865,23,35,False,[],23,True,"[""7""]",23,True,"["">>""]",23,True,"[""=""]",23,True,"["" rink""]",3,False,"[""=""]",23,True,"["" not""]",23,True,"[""1""]",23,True,"[""3""]",23,True,"[""0""]",23,True,"[""The""]",greedy_ig
865,23,35,False,[],23,True,"[""1""]",25,False,"[""The""]",35,False,"["" rink""]",35,False,"["" has""]",35,False,"[""1""]",35,False,"[""2""]",3,False,"[""-""]",3,False,"[""2""]",3,False,"[""=""]",23,True,"["" <<""]",prefix
866,28,28,True,[],12,False,"["" F""]",36,False,"["" =""]",20,False,"[""Then""]",18,False,"[""1""]",21,False,"["" books""]",21,False,"["" +""]",21,False,"["".""]",22,False,"[""2""]",12,False,"[""Let""]",12,False,"[""2""]",greedy_ig
866,28,28,True,[],26,False,"["".""]",28,True,"[""Let""]",20,False,"["" x""]",28,True,"["" =""]",28,True,"["" the""]",28,True,"["" number""]",28,True,"["" of""]",28,True,"["" books""]",28,True,"["" Anne""]",26,False,"["" has""]",prefix
867,7,7,True,[],7,True,"["" =""]",7,True,"["">>""]",7,True,"[""2""]",7,True,"[""7""]",7,True,"[""3""]",7,True,"["" sweet""]",7,True,"["" x""]",7,True,"[""####""]",7,True,"[""She""]",7,True,"[""aisy""]",greedy_ig
867,7,7,True,[],7,True,"[""2""]",7,True,"[""She""]",7,True,"["" bought""]",7,True,"[""5""]",7,True,"["" x""]",7,True,"[""2""]",7,True,"["" =""]",7,True,"["" <<""]",7,True,"[""5""]",7,True,"[""*""]",prefix
868,15,15,True,[],15,True,"["" so""]",15,True,"["" box""]",15,True,"[""/""]",15,True,"["" wants""]",15,True,"[""1""]",15,True,"[""4""]",15,True,"[""ello""]",15,True,"["" kid""]",15,True,"["" be""]",15,True,"[""0""]",greedy_ig
868,15,15,True,[],15,True,"["" each""]",15,True,"[""There""]",15,True,"["" will""]",15,True,"["" be""]",15,True,"[""3""]",15,True,"[""0""]",15,True,"["" kids""]",15,True,"["" and""]",15,True,"["" he""]",15,True,"["" wants""]",prefix
869,500,500,True,[],50,False,"[""5""]",500,True,"["" $<<""]",500,True,"["" =""]",50,False,"[""0""]",50,False,"[""7""]",50,False,"["" the""]",50,False,"["" $<<""]",50,False,"[""5""]",500,True,"[""5""]",50,False,"[""4""]",greedy_ig
869,500,500,True,[],500,True,"[""0""]",450,False,"[""The""]",500,True,"["" seller""]",500,True,"["" bought""]",500,True,"["" the""]",500,True,"[""5""]",500,True,"["" phones""]",500,True,"["" for""]",500,True,"["" $""]",500,True,"[""7""]",prefix
870,40,40,True,[],400,False,"[""0""]",40,True,"[""/""]",40,True,"[""-""]",40,True,"[""1""]",40,True,"[""0""]",40,True,"[""0""]",40,True,"[""0""]",40,True,"[""0""]",400,False,"[""0""]",400,False,"[""0""]",greedy_ig
870,40,40,True,[],40,True,"[""<<""]",20,False,"[""They""]",40,True,"["" spend""]",50,False,"["" $""]",40,True,"[""4""]",40,True,"[""0""]",20,False,"[""0""]",40,True,"[""/""]",40,True,"[""4""]",40,True,"[""=$""]",prefix
871,48,50,False,[],48,True,"[""0""]",48,True,"["" is""]",64,False,"["" Tobias""]",55,False,"[""0""]",64,False,"[""6""]",48,True,"[""4""]",48,True,"[""0""]",48,True,"["" the""]",48,True,"[""1""]",48,True,"["" ate""]",greedy_ig
871,48,50,False,[],55,False,"[""5""]",62,False,"[""On""]",62,False,"["" the""]",64,False,"["" first""]",62,False,"["" day""]",62,False,"["",""]",62,False,"["" Tobias""]",64,False,"["" ate""]",50,False,"[""2""]",55,False,"[""/""]",prefix
872,13,13,True,[],13,True,"[""3""]",11,False,"[""Three""]",13,True,"["".""]",13,True,"[""/""]",13,True,"["".""]",13,True,"[""0""]",13,True,"[""2""]",13,True,"[""1""]",13,True,"[""0""]",13,True,"[""0""]",greedy_ig
872,13,13,True,[],13,True,"[""0""]",13,True,"[""One""]",13,True,"["" bottle""]",13,True,"["" of""]",13,True,"["" soda""]",13,True,"["" costs""]",13,True,"["" $""]",13,True,"[""2""]",13,True,"[""1""]",13,True,"["".""]",prefix
873,12,12.48,False,[],12.00,False,"["" the""]",12,True,"["" *""]",12,True,"[""8""]",12,True,"["".""]",12,True,"["" =""]",12,True,"[""1""]",12.00,False,"["">>""]",12.00,False,"["".""]",12.00,False,"[""0""]",12.00,False,"[""0""]",greedy_ig
873,12,12.48,False,[],12,True,"["" =""]",12.48,False,"[""David""]",12,True,"["" paid""]",12,True,"[""1""]",12,True,"[""6""]",12,True,"["" *""]",12,True,"[""0""]",12,True,"["".""]",12,True,"[""0""]",12,True,"[""3""]",prefix
874,132,132,True,[],132,True,"["" $""]",132,True,"[""2""]",132,True,"["" dog""]",132,True,"[""1""]",132,True,"["" would""]",132,True,"[""2""]",132,True,"[""3""]",132,True,"[""2""]",132,True,"[""1""]",132,True,"[""E""]",greedy_ig
874,132,132,True,[],132,True,"["" of""]",132,True,"[""E""]",132,True,"[""lla""]",132,True,"["" earned""]",132,True,"["" $""]",132,True,"[""3""]",132,True,"[""3""]",132,True,"["" /""]",132,True,"[""3""]",132,True,"["" hours""]",prefix
875,60,60,True,[],60,True,"["" marbles""]",60,True,"[""He""]",60,True,"[""0""]",60,True,"[""0""]",60,True,"[""0""]",60,True,"[""8""]",60,True,"[""0""]",60,True,"["".""]",60,True,"["" lost""]",60,True,"[""1""]",greedy_ig
875,60,60,True,[],80,False,"[""8""]",60,True,"[""Paul""]",60,True,"["" has""]",80,False,"["" a""]",80,False,"["" total""]",60,True,"["" of""]",60,True,"[""5""]",80,False,"[""2""]",60,True,"["" +""]",60,True,"[""2""]",prefix
876,41,41,True,[],26,False,"["" questions""]",41,True,"["" she""]",30,False,"[""8""]",31,False,"["" the""]",41,True,"["" the""]",41,True,"["" correctly""]",41,True,"["" number""]",56,False,"[""6""]",36,False,"[""0""]",56,False,"["" gets""]",greedy_ig
876,41,41,True,[],33,False,"["" gets""]",41,True,"[""First""]",41,True,"["" find""]",41,True,"["" the""]",41,True,"["" number""]",41,True,"["" of""]",first find the number of multiple-choice questions amy answers correctly/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f/f,False,"["" multiple""]",30,False,"[""-choice""]",33,False,"["" questions""]",33,False,"["" Amy""]",prefix
877,7000,7000,True,[],7000,True,"[""3""]",7000,True,"[""To""]",9000,False,"[""=""]",9000,False,"["">>""]",17,False,"["" $""]",50,False,"["" which""]",7000,True,"[""9""]",7000,True,"[""0""]",50,False,"["" at""]",7000,True,"[""1""]",greedy_ig
877,7000,7000,True,[],7000,True,"[""*""]",9000,False,"[""Is""]",9000,False,"[""ai""]",9000,False,"[""as""]",7000,True,"["" plans""]",7000,True,"["" to""]",7000,True,"["" sell""]",7000,True,"[""3""]",7000,True,"[""/""]",10000,False,"[""5""]",prefix
878,5,8,False,[],5,True,"["" than""]",5,True,"[""They""]",5,True,"[""8""]",5,True,"["" =""]",5,True,"[""9""]",5,True,"["" -""]",5,True,"["">>""]",5,True,"[""ah""]",5,True,"["" sold""]",5,True,"[""8""]",greedy_ig
878,5,8,False,[],5,True,"[""4""]",5,True,"[""Mic""]",5,True,"[""ah""]",5,True,"["" and""]",5,True,"["" Mitchell""]",5,True,"["" sold""]",5,True,"[""3""]",5,True,"[""2""]",5,True,"["" -""]",5,True,"[""1""]",prefix
879,575,575,True,[],5575,False,"["" to""]",725,False,"["" a""]",725,False,"[""1""]",725,False,"[""7""]",750,False,"[""0""]",725,False,"[""4""]",675,False,"[""/""]",575,True,"[""4""]",750,False,"["" do""]",5775,False,"[""5""]",greedy_ig
879,575,575,True,[],575,True,"["" do""]",650,False,"[""The""]",100,False,"["" total""]",5,False,"["" amount""]",575,True,"["" of""]",575,True,"["" money""]",575,True,"["" that""]",575,True,"["" Iris""]",575,True,"["" used""]",575,True,"["" to""]",prefix
880,10,10,True,[],0,False,"["" over""]",10,True,"["" <<""]",0,False,"["" because""]",0,False,"["" for""]",0,False,"["" for""]",0,False,"["" friend""]",0,False,"["" $""]",0,False,"["" -""]",0,False,"[""2""]",0,False,"[""-""]",greedy_ig
880,10,10,True,[],10,True,"["" rope""]",10,True,"[""Her""]",15,False,"["" friend""]",10,True,"["" pays""]",10,True,"["" her""]",10,True,"["" $""]",10,True,"[""4""]",10,True,"[""0""]",10,True,"["" for""]",10,True,"["" the""]",prefix
881,16,6,False,[],16,True,"["",""]",16,True,"["" <<""]",16,True,"[""rice""]",24,False,"[""ice""]",16,True,"[""6""]",16,True,"[""8""]",16,True,"[""So""]",16,True,"[""####""]",16,True,"["" present""]",16,True,"[""'s""]",greedy_ig
881,16,6,False,[],16,True,"[""1""]",6,False,"[""Mel""]",16,True,"[""anie""]",16,True,"[""'s""]",16,True,"["" present""]",16,True,"["" age""]",16,True,"["" is""]",16,True,"[""1""]",16,True,"[""8""]",16,True,"["" -""]",prefix
882,5,5,True,[],3,False,"["" =""]",7,False,"["" *""]",17,False,"[""2""]",7,False,"["" $""]",27,False,"["" costs""]",13,False,"[""2""]",33,False,"["" chicken""]",33,False,"["" bacon""]",33,False,"["" of""]",3,False,"[""4""]",greedy_ig
882,5,5,True,[],5,True,"["" total""]",7,False,"[""Each""]",7,False,"["" pack""]",7,False,"["" of""]",7,False,"["" bacon""]",7,False,"["" costs""]",7,False,"["" Kelly""]",11,False,"["" $""]",11,False,"[""1""]",7,False,"[""0""]",prefix
883,25,25,True,[],25,True,"[""2""]",25,True,"[""-minute""]",25,True,"["" her""]",25,True,"[""5""]",25,True,"["" encore""]",25,True,"[""1""]",25,True,"["" the""]",25,True,"[""5""]",25,True,"[""5""]",25,True,"[""5""]",greedy_ig
883,25,25,True,[],25,True,"[""6""]",25,True,"[""The""]",25,True,"["" concert""]",25,True,"["",""]",25,True,"["" minus""]",25,True,"["" the""]",25,True,"["" encore""]",25,True,"["",""]",2525,False,"["" lasted""]",25,True,"["" for""]",prefix
884,50,50,True,[],0,False,"[""####""]",50,True,"["" =""]",50,True,"[""y""]",30,False,"[""3""]",30,False,"[""0""]",30,False,"["" he""]",30,False,"[""0""]",30,False,"[""4""]",30,False,"["" Nick""]",30,False,"[""0""]",greedy_ig
884,50,50,True,[],50,True,"[""lyssa""]",50,True,"[""After""]",50,True,"["" Ar""]",50,True,"[""go""]",50,True,"["" gives""]",50,True,"[""4""]",50,True,"[""0""]",50,True,"["" toys""]",50,True,"["" to""]",50,True,"["" A""]",prefix
885,500,500,True,[],500,True,"["" =""]",500,True,"["" <<""]",500,True,"["" Friday""]",500,True,"["" <<""]",500,True,"["" are""]",500,True,"[""1""]",500,True,"[""5""]",500,True,"[""5""]",500,True,"[""2""]",500,True,"["" =""]",greedy_ig
885,500,500,True,[],500,True,"[""5""]",475,False,"[""1""]",500,True,"[""2""]",470,False,"[""5""]",500,True,"[""*""]",500,True,"[""2""]",500,True,"["" =""]",500,True,"["" <<""]",500,True,"[""1""]",500,True,"[""2""]",prefix
886,20,20,True,[],20,True,"["" stage""]",20,True,"["" <<""]",20,True,"[""=""]",20,True,"[""*""]",20,True,"["" pair""]",20,True,"["" space""]",20,True,"[""5""]",20,True,"[""2""]",20,True,"["" singer""]",20,True,"["" singer""]",greedy_ig
886,20,20,True,[],20,True,"["" find""]",20,True,"[""The""]",20,True,"["" number""]",20,True,"["" of""]",10,False,"["" microphones""]",20,True,"["" that""]",10,False,"["" were""]",20,True,"["" not""]",20,True,"["" able""]",20,True,"["" to""]",prefix
887,34,34,True,[],34,True,"[""3""]",34,True,"["" find""]",34,True,"[""6""]",34,True,"[""/""]",34,True,"["" birds""]",34,True,"[""8""]",34,True,"[""2""]",34,True,"["" the""]",34,True,"["" birds""]",34,True,"["" of""]",greedy_ig
887,34,34,True,[],34,True,"[""6""]",34,True,"[""First""]",30,False,"["" find""]",30,False,"["" how""]",34,True,"["" many""]",34,True,"["" birds""]",34,True,"["" are""]",34,True,"["" flying""]",34,True,"["" overhead""]",34,True,"["":""]",prefix
888,10,10,True,[],10,True,"["" cookies""]",10,True,"["" <<""]",10,True,"["" ate""]",10,True,"["" there""]",10,True,"[""0""]",10,True,"["",""]",10,True,"["" jar""]",10,True,"["" -""]",10,True,"["" left""]",10,True,"[""1""]",greedy_ig
888,10,10,True,[],10,True,"[""5""]",10,True,"[""There""]",10,True,"["" were""]",10,True,"[""5""]",10,True,"[""5""]",10,True,"["" -""]",10,True,"[""5""]",10,True,"["" =""]",10,True,"["" <<""]",10,True,"[""5""]",prefix
889,15,15,True,[],15,True,"[""1""]",15,True,"["" -""]",15,True,"[""0""]",15,True,"[""The""]",15,True,"[""5""]",15,True,"[""2""]",15,True,"["".""]",15,True,"["" =""]",15,True,"[""5""]",15,True,"[""5""]",greedy_ig
889,15,15,True,[],15,True,"["" x""]",15,True,"[""The""]",15,True,"["" number""]",15,True,"["" of""]",15,True,"["" petals""]",15,True,"["" on""]",15,True,"["" orch""]",15,True,"[""ids""]",15,True,"["" is""]",15,True,"[""5""]",prefix
890,25,50,False,[],15,False,"[""1""]",20,False,"["" <<""]",25,True,"["" x""]",25,True,"[""*""]",25,True,"[""7""]",50,False,"[""5""]",50,False,"[""5""]",50,False,"[""0""]",50,False,"[""5""]",25,True,"[""5""]",greedy_ig
890,25,50,False,[],20,False,"["" =""]",50,False,"[""There""]",50,False,"["" are""]",50,False,"[""1""]",50,False,"[""0""]",50,False,"[""0""]",20,False,"["" x""]",20,False,"[""1""]",20,False,"[""/""]",20,False,"[""4""]",prefix
891,55,55,True,[],55,True,"[""1""]",55,True,"[""A""]",55,True,"[""5""]",55,True,"["" /""]",55,True,"[""1""]",55,True,"[""5""]",55,True,"[""2""]",55,True,"[""1""]",55,True,"["" spins""]",55,True,"[""ig""]",greedy_ig
891,55,55,True,[],55,True,"[""1""]",55,True,"[""A""]",55,True,"["" thing""]",55,True,"[""am""]",55,True,"[""ab""]",55,True,"[""ob""]",55,True,"["" spins""]",55,True,"[""1""]",55,True,"[""/""]",55,True,"[""1""]",prefix
892,1,1,True,[],1,True,"["" $""]",1,True,"["" so""]",1,True,"["" /""]",1,True,"[""6""]",1,True,"["" needs""]",1,True,"["" is""]",1,True,"[""2""]",1,True,"["" salad""]",1,True,"["" to""]",1,True,"["" $""]",greedy_ig
892,1,1,True,[],1,True,"["" of""]",2,False,"[""Ell""]",2,False,"[""en""]",1,True,"[""'s""]",1,True,"["" yogurt""]",1,True,"["" cost""]",1,True,"["" is""]",1,True,"["" half""]",1,True,"["" the""]",1,True,"["" price""]",prefix
893,480,480,True,[],480,True,"[""He""]",480,True,"["">>""]",480,True,"["" an""]",480,True,"["">>""]",480,True,"[""4""]",480,True,"[""So""]",480,True,"[""0""]",480,True,"[""5""]",480,True,"[""####""]",480,True,"[""*""]",greedy_ig
893,480,480,True,[],480,True,"[""5""]",460,False,"[""He""]",560,False,"["" works""]",480,True,"[""8""]",480,True,"[""*""]",480,True,"[""5""]",480,True,"[""=""]",480,True,"[""<<""]",480,True,"[""8""]",480,True,"[""*""]",prefix
894,26,72,False,[],32,False,"[""1""]",32,False,"["" Joe""]",32,False,"["" Al""]",32,False,"[""asha""]",32,False,"["" mowing""]",32,False,"[""0""]",32,False,"[""5""]",32,False,"[""8""]",32,False,"["" *""]",32,False,"[""4""]",greedy_ig
894,26,72,False,[],22,False,"["" what""]",32,False,"[""At""]",32,False,"["" Kam""]",24,False,"[""ala""]",32,False,"[""'s""]",44,False,"["" T""]",32,False,"[""asha""]",32,False,"["" made""]",12,False,"["" three""]",22,False,"["" times""]",prefix
895,74,74,True,[],77,False,"["" =""]",74,True,"["">>""]",74,True,"[""5""]",74,True,"["" kg""]",74,True,"["" +""]",77,False,"[""7""]",7,False,"["" <<""]",7,False,"[""Christian""]",77,False,"[""5""]",77,False,"[""6""]",greedy_ig
895,74,74,True,[],74,True,"["" =""]",74,True,"[""Carl""]",74,True,"[""’s""]",74,True,"["" weight""]",74,True,"["" is""]",74,True,"[""5""]",74,True,"[""5""]",74,True,"["" +""]",74,True,"[""1""]",74,True,"[""6""]",prefix
896,250,250,True,[],2,False,"[""####""]",250,True,"[""<<""]",250,True,"[""5""]",250,True,"[""3""]",250,True,"[""That""]",250,True,"[""3""]",250,True,"[""3""]",250,True,"["">>""]",250,True,"["" profit""]",250,True,"["" car""]",greedy_ig
896,250,250,True,[],250,True,"[""<<""]",250,True,"[""He""]",1250,False,"["" rents""]",250,True,"["" his""]",250,True,"["" car""]",250,True,"[""1""]",250,True,"[""0""]",250,True,"[""*""]",250,True,"[""3""]",250,True,"[""=""]",prefix
897,1,1,True,[],1,True,"["" times""]",1,True,"[""Joseph""]",1,True,"["" which""]",1,True,"["" bought""]",1,True,"[""2""]",1,True,"[""5""]",1,True,"["" to""]",1,True,"["" has""]",1,True,"[""7""]",1,True,"[""3""]",greedy_ig
897,1,1,True,[],1,True,"["" she""]",1,True,"[""Since""]",3,False,"["" she""]",3,False,"["" bought""]",4,False,"[""5""]",1,True,"["" more""]",3,False,"["" to""]",3,False,"["" have""]",3,False,"[""7""]",1,True,"["",""]",prefix
898,110,110,True,[],110,True,"[""6""]",110,True,"["" <<""]",110,True,"["" <<""]",110,True,"["" is""]",110,True,"["" <<""]",110,True,"[""ed""]",110,True,"["" D""]",110,True,"["" for""]",110,True,"["".""]",110,True,"[""5""]",greedy_ig
898,110,110,True,[],110,True,"[""5""]",110,True,"[""An""]",110,True,"[""is""]",110,True,"["" row""]",110,True,"[""ed""]",110,True,"["" for""]",110,True,"[""1""]",110,True,"[""/""]",110,True,"[""5""]",110,True,"["" *""]",prefix
899,16,16,True,[],16,True,"[""0""]",16,True,"["" between""]",16,True,"[""9""]",16,True,"[""6""]",16,True,"["" cookies""]",16,True,"[""1""]",16,True,"[""6""]",16,True,"["" nephews""]",16,True,"[""0""]",16,True,"["" her""]",greedy_ig
899,16,16,True,[],16,True,"["" many""]",4,False,"[""Subtract""]",16,True,"[""4""]",16,True,"["" from""]",16,True,"[""1""]",16,True,"[""0""]",16,True,"[""0""]",96,False,"["" to""]",16,True,"["" see""]",16,True,"["" how""]",prefix
900,15,5,False,[],5,False,"["" all""]",2,False,"["" <<""]",12,False,"["" today""]",10,False,"[""3""]",8,False,"["" Denise""]",5,False,"[""8""]",5,False,"[""8""]",5,False,"["" +""]",5,False,"["" +""]",5,False,"[""She""]",greedy_ig
900,15,5,False,[],5,False,"[""1""]",8,False,"[""Den""]",5,False,"[""ise""]",5,False,"["" read""]",5,False,"[""1""]",5,False,"[""3""]",5,False,"["" +""]",55,False,"[""5""]",5,False,"["" =""]",5,False,"["" <<""]",prefix
901,1,2,False,[],2,False,"["" bowls""]",2,False,"[""After""]",2,False,"["" <<""]",2,False,"["" <<""]",2,False,"["" eat""]",2,False,"["",""]",4,False,"["" <<""]",2,False,"["",""]",3,False,"[""’s""]",3,False,"["".""]",greedy_ig
901,1,2,False,[],2,False,"["" so""]",2,False,"[""Four""]",2,False,"["" adult""]",2,False,"["" bowls""]",2,False,"["" equal""]",2,False,"["" eight""]",2,False,"["" children""]",2,False,"[""’s""]",2,False,"["" bowls""]",2,False,"["",""]",prefix
902,8,8,True,[],8,True,"["" the""]",8,True,"["" was""]",8,True,"["" $<<""]",8,True,"["".""]",8,True,"["" x""]",8,True,"[""7""]",8,True,"[""8""]",8,True,"["" of""]",8,True,"[""5""]",8,True,"[""The""]",greedy_ig
902,8,8,True,[],8,True,"["" $""]",8,True,"[""The""]",8,True,"["" cost""]",8,True,"["" of""]",8,True,"["" the""]",10,False,"["" six""]",8,True,"["" notebooks""]",8,True,"["" was""]",8,True,"[""5""]",8,True,"["" x""]",prefix
